"osoba3","",1752.702,1756.962,4.26,"osoba3"
"osoba3","",1765.81,1769.175,3.365,"osoba3"
"osoba3","",1771.293,1772.864,1.571,"osoba3"
"osoba3","",1780.407,1784.295,3.888,"osoba3"
"osoba3","",1789.604,1797.677,8.073,"osoba3"
"osoba3","",1802.271,1802.632,0.361,"osoba3"
"osoba3","",1809.061,1811.606,2.545,"osoba3"
"osoba3","",1814.74,1815.499,0.759,"osoba3"
"osoba3","",1816.777,1817.297,0.52,"osoba3"
"osoba3","",1818.444,1819.533,1.089,"osoba3"
"osoba3","",1831.191,1833.067,1.876,"osoba3"
"osoba3","",1842.784,1846.141,3.357,"osoba3"
"osoba3","",1870.849,1871.165,0.316,"osoba3"
"osoba3","",1893.697,1894.049,0.352,"osoba3"
"osoba3","",1907.388,1908.075,0.687,"osoba3"
"osoba4","",52.895,53.003,0.108,"osoba4"
"osoba4","",163.598,163.91,0.312,"osoba4"
"osoba4","",168.21,173.888,5.678,"osoba4"
"osoba4","",175.743,176.153,0.41,"osoba4"
"osoba4","",190.617,190.925,0.308,"osoba4"
"osoba4","",209.922,210.721,0.799,"osoba4"
"osoba4","",215.319,216.254,0.935,"osoba4"
"osoba4","",225.886,226.11,0.224,"osoba4"
"osoba4","",235.348,235.808,0.46,"osoba4"
"osoba4","",237.451,241.033,3.582,"osoba4"
"osoba4","",243.328,249.32,5.992,"osoba4"
"osoba4","",269.802,269.972,0.17,"osoba4"
"osoba4","",287.893,289.187,1.294,"osoba4"
"osoba4","",290.502,292.898,2.396,"osoba4"
"osoba4","",308.13,310.764,2.634,"osoba4"
"osoba4","",315.376,316.416,1.04,"osoba4"
"osoba4","",318.229,319.063,0.834,"osoba4"
"osoba4","",331.176,331.63,0.454,"osoba4"
"osoba4","",333.105,334.267,1.162,"osoba4"
"osoba4","",344.509,344.853,0.344,"osoba4"
"osoba4","",408.949,410.429,1.48,"osoba4"
"osoba4","",416.296,419.924,3.628,"osoba4"
"osoba4","",424.62,431.448,6.828,"osoba4"
"osoba4","",434.09,434.25,0.16,"osoba4"
"osoba4","",444.569,451.99,7.421,"osoba4"
"osoba4","",454.667,455.451,0.784,"osoba4"
"osoba4","",606.975,607.513,0.538,"osoba4"
"osoba4","",609.52,609.741,0.221,"osoba4"
"osoba4","",614.034,614.54,0.506,"osoba4"
"osoba4","",618.206,618.617,0.411,"osoba4"
"osoba4","",629.388,629.548,0.16,"osoba4"
"osoba4","",682.115,682.792,0.677,"osoba4"
"osoba4","",687.615,688.195,0.58,"osoba4"
"osoba4","",757.51,758.006,0.496,"osoba4"
